goodreads_book_id,authors,original_publication_year,title,average_rating,ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
27904311,Rick Riordan,2016,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",4.37,22736,3390,171,452,2852,9141,14005
15771862,Sonali Deraniyagala,2013,Wave,3.7,12008,2128,466,1217,3512,4626,3377
1307,"Margaret Weis, Tracy Hickman",1991,"Fire Sea (The Death Gate Cycle, #3)",4.05,14707,183,80,588,3376,5968,5542
13547504,Andrew Solomon,2012,"Far from the Tree: Parents, Children, and the Search for Identity",4.26,11879,1875,251,445,1677,4053,6814
958277,"Barbara Park, Denise Brunkus",1992,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)",3.9,16918,1408,800,1360,3863,4261,7233
23887,"Gabriel García Márquez, Gregory Rabassa",1975,The Autumn of the Patriarch,3.84,10576,711,354,951,3339,4865,4164
3276637,Conn Iggulden,2008,"Bones of the Hills (Conqueror, #3)",4.32,11461,390,48,151,1530,5138,6227
13330771,Oliver Sacks,1995,Hallucinations,3.85,11443,1101,230,755,3348,4938,3615
12444297,Karen Marie Moning,2015,"Burned (Fever, #7)",4.12,17562,2806,320,970,3597,7208,9054
3301759,Edgar Allan Poe,1841,The Murders in the Rue Morgue,3.92,15114,594,200,912,4233,6513,5322
104086,Guy Gavriel Kay,1984,The Summer Tree (The Fionavar Tapestry #1),3.99,16187,1003,417,975,3435,6283,6535
7909,"Maud Hart Lovelace, Lois Lenski",1940,"Betsy-Tacy (Betsy-Tacy, #1)",4.07,18024,877,591,747,3406,5777,8037
2020935,Sara Zarr,2008,Sweethearts,3.64,16515,1688,608,1860,5098,5186,4399
1474628,Lauren Groff,2008,The Monsters of Templeton,3.58,13849,2465,446,1538,4937,6241,2716
18107951,Charlaine Harris,2014,"Midnight Crossroad (Midnight, Texas, #1)",3.63,15029,2985,586,1659,6152,6927,4036
269746,Diane Mott Davidson,1990,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",3.85,15777,718,314,814,4603,6111,4664
12614410,Julie Kagawa,2012,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",4.05,21049,2319,340,972,4564,8031,8576
2095583,Kathy Reichs,2008,"Devil Bones (Temperance Brennan, #11)",3.89,18180,1017,197,948,5493,8105,5667
116114,James  Jones,1951,From Here to Eternity,4.09,13106,345,164,510,2652,5266,5367
389763,Wayne W. Dyer,1899,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,4.24,11997,383,218,383,1877,3988,6352
81176,Michael Moore,2003,"Dude, Where's My Country?",3.4,12468,356,766,1678,4945,4172,2249
364089,Mario Puzo,1996,The Last Don,3.8,11327,355,128,762,3658,5055,3003
11995136,"يوسف زيدان, Youssef Ziedan",2012,محال,3.31,10074,1283,705,1483,3426,2938,1558
19452,Meg Cabot,2005,"Ready or Not (All-American Girl, #2)",3.4,21089,793,1067,3297,7810,6277,4079
128755,Kathy Reichs,2005,"Cross Bones (Temperance Brennan, #8)",3.86,17850,894,244,1051,5451,7795,5552
163363,Gerda Weissmann Klein,1959,All But My Life: A Memoir,4.28,13710,893,268,398,1790,4332,7323
577542,"Rudyard Kipling, Jerry Pinkney",1894,Rikki-Tikki-Tavi,3.96,13851,706,299,918,4434,6390,6454
2249196,"Grant Morrison, Frank Quitely",2009,"All-Star Superman, Vol. 2",4.33,12420,251,154,446,1594,3411,7164
17345242,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",2014,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,4.25,12119,1349,107,431,2248,5204,7197
110386,Julia Quinn,2003,"To Sir Phillip, With Love (Bridgertons, #5)",3.89,21928,1031,223,1335,6449,9109,7027
454236,"Nando Parrado, Vince Rause",2006,Miracle in the Andes,4.21,11057,750,91,261,1915,4532,5249
17336849,Nicole  Williams,2013,"Lost & Found (Lost & Found, #1)",4.13,21272,1511,264,815,3926,9060,9430
298730,Margaret Peterson Haddix,2003,"Among the Barons (Shadow Children, #4)",4.08,17495,631,94,589,3901,6685,6781
20912424,"Kimberly Brubaker Bradley, مرضیه ورشوساز",2015,The War that Saved My Life (The War That Saved My Life #1),4.43,18782,3796,318,349,1564,6319,12108
125662,R.L. Stine,1992,"Say Cheese and Die! (Goosebumps, #4)",3.72,15540,579,396,1672,5277,4235,5184
328907,Bernard Cornwell,1997,"Sharpe's Tiger (Sharpe, #1)",4.08,12793,674,58,301,2884,6528,4831
207684,Meg Cabot,2007,Jinx,3.72,21745,1332,435,2065,7164,7724,5984
53064,"Thomas Mann, Joachim Neugroschel",1911,Death in Venice and Other Tales,3.87,11873,607,346,1049,3794,5847,4838
21874813,Alan Bradley,2015,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",3.94,14337,2591,95,602,4004,7387,4539
13258,Zoë Heller,2003,What Was She Thinking? [Notes on a Scandal],3.69,11774,1463,343,1205,4370,6296,3076
25293695,J.R. Ward,2016,"The Beast (Black Dagger Brotherhood, #14)",4.45,13243,2362,117,326,1653,5003,10787
65399,Dorothea Benton Frank,1999,"Sullivan's Island (Lowcountry Tales, #1)",4.02,13081,625,153,534,3075,5520,4942
229149,"CLAMP, Anita Sengupta",1998,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",4.34,12151,55,216,374,1690,2855,7228
10897866,G.P. Ching,2011,"The Soulkeepers (The Soulkeepers, #1)",3.71,7328,993,655,1228,3454,4253,3920
33820,Nelson DeMille,2002,Up Country,3.99,12902,671,162,670,3010,5450,4730
1048645,Michael Morpurgo,2003,Private Peaceful,4.16,13123,1099,178,506,2534,5390,6560
383514,Rhys Bowen,2007,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",3.76,17498,2107,362,1177,5706,7510,4587
12288282,Ilona Andrews,2012,"Gunmetal Magic (Kate Daniels, #5.5)",4.28,21396,1590,102,369,3227,9691,10997
22381326,Joe Abercrombie,2015,"Half a War (Shattered Sea, #3)",4.01,10629,1238,58,410,2903,6522,4082
10813469,Kristen Ashley,2011,"Rock Chick Renegade (Rock Chick, #4)",4.46,26554,1409,149,309,2219,8429,15689
15729261,Jennifer Probst,2012,"The Marriage Mistake (Marriage to a Billionaire, #3)",3.96,21512,1199,266,1158,5553,9419,7675
886512,Bruce Degen,1982,Jamberry,4.17,15478,399,213,714,2922,4230,7707
8269450,Kelley Armstrong,2009,"Darkest Powers Trilogy (Darkest Powers, #1-3)",4.47,14473,224,142,306,1455,3355,9399
261604,Elizabeth Haydon,1999,"Rhapsody: Child of Blood (Symphony of Ages, #1)",3.95,16329,497,494,1096,3470,5629,6273
91201,Erich Segal,1988,Doctors,4,11331,414,121,532,2614,4447,4022
142395,"Amin Maalouf, Russell Harris",1988,Samarkand,4.2,7600,1116,121,404,2057,5350,6027
7685763,J.D. Robb,2010,"Indulgence in Death (In Death, #31)",4.32,16464,834,76,256,2549,6746,9363
15852479,NoViolet Bulawayo,2013,We Need New Names,3.71,11262,1826,279,937,3875,5404,2713
894072,Marian Potter,1953,The Little Red Caboose (Little Golden Book),4.21,15978,85,174,598,3120,3837,8254
5093760,Jen Lancaster,2009,Pretty in Plaid,3.88,14860,1089,217,960,4116,5450,4767
180930,Scott Cunningham,1988,Wicca: A Guide for the Solitary Practitioner,4.01,12264,410,259,714,2737,3937,5123
179142,"Arthur Miller, Christopher Bigsby",1947,All My Sons,3.87,15337,499,291,1078,4008,5774,4973
7863274,Cath Crowley,2010,Graffiti Moon,3.9,14176,1840,748,1099,3351,5176,6120
845403,John Steptoe,1986,Mufaro's Beautiful Daughters: An African Tale,4.32,16479,697,174,392,2331,4824,8974
61904,Lois McMaster Bujold,2003,"Paladin of Souls (World of the Five Gods, #2)",4.13,15855,884,184,568,3011,6675,6939
13589182,Robert Greene,2012,Mastery,4.27,12717,946,191,494,1855,4441,7234
4986,Kurt Vonnegut Jr.,1999,"God Bless You, Dr. Kevorkian",3.83,11543,612,97,712,3691,4826,3314
3090282,Molly Wizenberg,2009,A Homemade Life: Stories and Recipes from My Kitchen Table,3.94,13310,1690,213,714,3168,5520,4394
138069,David Wiesner,2001,The Three Pigs,4.15,16295,1749,278,713,2977,4781,7636
26123,Martin E.P. Seligman,1990,Learned Optimism: How to Change Your Mind and Your Life,3.98,11310,540,243,630,2612,4291,4320
7827221,Kimberly Derting,2011,"Desires of the Dead (The Body Finder, #2)",4.07,20654,1588,261,915,4272,7528,8398
563887,"John Lawrence Peterson, Roberta Carter Clark",1967,The Littles,3.98,15650,225,255,734,3941,4883,5931
155106,"Peggy Parish, Barbara Siebel Thomas",1966,Amelia Bedelia and the Surprise Shower,4.27,14438,107,215,437,2483,3509,7865
12125,Cynthia Voigt,1981,"Homecoming (Tillerman Cycle, #1)",3.92,17023,1077,546,1097,3864,6414,6186
112751,Karen Marie Moning,2005,"Spell of the Highlander (Highlander, #7)",4.27,21143,850,120,513,3331,7885,10813
28482,"Margaret Weis, Tracy Hickman",1993,"The Hand of Chaos (The Death Gate Cycle, #5)",4.05,14911,118,130,565,3340,5963,5597
382680,Harlan Coben,1998,One False Move (Myron Bolitar #5),4.07,13599,689,54,296,3181,7440,5008
62012,Roger Zelazny,1972,The Guns of Avalon (The Chronicles of Amber #2),4.16,15131,384,70,492,2913,6111,6634
163465,Katherine Paterson,1978,The Great Gilly Hopkins,3.83,15886,983,547,1170,4460,6014,5405
32807,Clive Cussler,2003,"Trojan Odyssey (Dirk Pitt, #17)",3.92,13635,340,97,536,3901,5973,4061
138872,James Alexander Thom,1981,Follow the River,4.21,13697,1923,185,418,2108,5278,6614
91571,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1603,Measure for Measure,3.67,15474,625,257,1551,5901,5947,3906
228221,"Owen  West, Dean Koontz",1981,The Mask,3.75,14336,229,257,1209,4753,4504,4202
13514612,Cristin Terrill,2013,All Our Yesterdays,4.05,16338,3013,414,889,3375,6293,7263
16218778,Kimberly Rae Miller,2013,Coming Clean,3.88,10002,1406,260,670,3640,6333,4040
5368,Kathleen Winsor,1944,Forever Amber ,3.98,13286,958,350,905,3059,4675,5618
8619814,John  Stephens,2011,"The Emerald Atlas (The Books of Beginning, #1)",3.92,15057,2061,352,1008,3773,6366,5456
28390369,Zadie Smith,2016,Swing Time,3.6,17311,2590,376,1885,6749,8096,3397
42435,Doug Stanton,2001,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,4.25,12406,699,149,271,1797,4951,6178
1819632,Yuna Kagesaki,2003,"Chibi Vampire, Vol. 01",3.99,13110,177,486,1021,2635,3056,6002
18667779,Nina LaCour,2014,Everything Leads to You,3.89,17583,2191,580,1193,4257,6366,6338
363851,Wendy Mass,2006,Jeremy Fink and the Meaning of Life,4.02,15567,1522,315,883,3252,5635,6232
216048,Patricia Polacco,1998,"Thank You, Mr. Falker",4.52,13049,881,131,272,1209,2735,9257
20821159,William Gibson,2014,The Peripheral,3.94,8839,1572,281,621,2335,5102,3730
6464937,Alice Munro,2009,Too Much Happiness,3.82,12106,1917,331,1027,3433,6090,3868
13614836,"J. Lynn, Jennifer L. Armentrout",2012,"Tempting the Best Man (Gamble Brothers, #1)",3.73,25398,1691,536,2272,8530,10334,6861
17158513,C.S. Pacat,2015,"Captive Prince: Volume Two (Captive Prince, #2)",4.51,15899,2897,135,352,1640,6059,14010
10970532,Tiffany Reisz,2012,"The Siren (The Original Sinners, #1)",4.05,19094,2951,920,1303,3284,6173,9832
267243,William  Kennedy,1983,Ironweed,3.86,12194,535,267,860,3338,5030,3957
6621101,Jonathan Kellerman,2009,"Deception (Alex Delaware, #25)",3.96,13026,537,111,493,3602,5730,4384
40580,Michael Moore,2001,Stupid White Men,3.3,10835,570,573,1845,5736,4086,1536
23766634,Sarah J. Maas,2017,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",4.54,55037,12210,463,1289,5123,15585,46370
4893390,Derek Landy,2008,"The Faceless Ones (Skulduggery Pleasant, #3)",4.4,14971,712,53,230,1881,5366,9255
63689,Paul Theroux,1969,The Great Railway Bazaar,3.91,12110,643,310,701,2838,5257,4001
13117308,Brad Thor,2012,"Black List (Scot Harvath, #11)",4.2,11176,800,113,382,2028,5439,5958
22417,"Warren Ellis, Darick Robertson",1999,"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)",4.35,13527,291,185,349,1637,4391,7984
101869,Charles Stross,2004,"The Atrocity Archives (Laundry Files, #1)",3.95,12600,1292,235,725,3415,6599,4816
10867,Steve Martin,2003,The Pleasure of My Company,3.78,12378,1354,189,882,3938,5557,3218
138683,C.J. Sansom,2004,"Dark Fire (Matthew Shardlake, #2)",4.24,11927,924,42,217,2063,6581,6249
17831619,Christina Lauren,2013,"Beautiful Beginning (Beautiful Bastard, #3.5)",4.24,22100,1331,185,724,3534,7689,11150
11381910,Liz Moore,2012,Heft,3.96,12722,2159,160,504,2825,6772,3746
7998,Brian Jacques,1995,"Outcast of Redwall (Redwall, #8)",3.9,15874,197,139,881,4673,5844,5206
543873,Lloyd Jones,2006,Mister Pip,3.66,11657,1854,348,1269,4354,5892,2927
1191,"Giada De Laurentiis, Victoria Pearson",2006,Giada's Family Dinners,3.99,12061,68,484,582,2361,3795,4859
185012,John Patrick Shanley,2005,Doubt,4.13,14050,345,191,548,2458,5419,5995
675614,Cate Tiernan,2001,"Book of Shadows (Sweep, #1)",4.04,18691,1132,467,1155,4119,6230,8626
2141830,Beth Harbison,2008,"Secrets of a Shoe Addict (Shoe Addict, #2)",3.73,12762,413,450,1093,3748,4026,3749
22609080,Anna Todd,2014,"After We Fell (After, #3)",3.88,12776,1150,976,1610,3733,4938,7601
6589074,Laurie Fabiano,2006,Elizabeth Street,3.9,7821,1242,144,608,3016,5430,3369
13415554,Sarah J. Maas,2012,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",4.23,20559,1358,138,552,3590,7522,10018
24965,"Søren Kierkegaard, Alastair Hannay",1843,Fear and Trembling,4.01,10983,638,266,660,2712,4860,5005
30334,Amelia Atwater-Rhodes,2003,"Hawksong (The Kiesha'ra, #1)",4.15,18231,785,258,800,3400,5673,8676
45260,Peter F. Hamilton,1999,"The Naked God (Night's Dawn, #3)",4.2,12418,327,175,457,2066,5038,6265
14481,"Peggy Parish, Wallace Tripp",1971,"Come Back, Amelia Bedelia",4.25,14154,115,195,452,2495,3580,7600
790171,Thor Heyerdahl,1948,Kon-Tiki: Across The Pacific In A Raft,4.1,13541,835,143,463,3002,6085,5868
15815364,Mohsin Hamid,2013,How to Get Filthy Rich in Rising Asia,3.76,11023,1836,255,886,3520,5287,2986
15852,"Albert Einstein, Nigel Calder, Robert W. Lawson",1916,Relativity: The Special and the General Theory,4.17,11069,446,174,515,2201,4134,5933
33770,Anna Maxted,2000,Getting Over It,3.53,13240,230,607,1415,4453,4130,2801
10866233,Siobhan Vivian,2012,The List,3.46,16569,2601,748,2540,6328,5472,3612
19534,David James Duncan,1992,The Brothers K,4.39,11010,1571,152,331,1097,3254,6678
9484114,Shawn Achor,2010,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,4.15,11131,1103,195,466,2204,4974,5693
13167796,W. Bruce Cameron,2012,"A Dog's Journey (A Dog's Purpose, #2)",4.41,12513,2164,73,282,1615,4681,8676
11389341,"Timothy J. Keller, Kathy  Keller",2011,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,4.43,11196,1016,129,230,1082,3851,7474
6672183,"Grant Morrison, Frank Quitely, Philip Tan, Jonathan Glapion, Alex Sinclair",2010,Batman & Robin: Batman Reborn,4.08,13542,342,200,636,2722,4797,5716
1157452,Matsuri Hino,2002,"MeruPuri, Vol. 1 (MeruPuri, #1)",4.14,14343,164,497,820,2430,3200,7520
11031,"Arturo Pérez-Reverte, Margaret Jull Costa",1990,The Flanders Panel,3.8,11868,745,258,1074,3854,5874,3795
576570,"Janet Stevens, Hans Christian Andersen",1835,The Princess and the Pea,4.1,14851,156,134,673,3381,4120,6559
4662,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920,The Short Stories,4.23,11525,282,95,307,1895,4846,5812
397466,V.C. Andrews,1986,"Dark Angel (Casteel, #2)",3.96,14720,179,151,912,3867,4911,5523
77787,Timothy Zahn,1997,"Specter of the Past (Star Wars: The Hand of Thrawn, #1)",3.98,13705,251,82,529,3527,5745,4556
25507925,Tyler Oakley,2015,Binge,4.3,13541,1676,259,536,2051,4423,8730
22471294,Alessandra Torre,2014,Black Lies,4.32,18741,3805,351,692,2697,6579,12504
351648,Laura Lippman,2007,What the Dead Know,3.54,14404,2066,353,1568,6131,6754,2376
17798233,"Jay Crownover, Charlotte Connan de vries",2014,"Rome (Marked Men, #3)",4.22,26881,2181,162,690,4205,10810,12247
76527,"Laurence Sterne, Melvyn New",1767,"The Life and Opinions of Tristram Shandy, Gentleman",3.74,13641,939,954,1547,3575,4498,5380
765148,"Giles Andreae, Guy Parker-Rees",,Giraffes Can't Dance,4.28,14144,946,154,438,2358,4543,7985
98048,Susan Vreeland,2001,The Passion of Artemisia,3.86,13791,758,283,818,3759,5719,4193
270435,Louise L. Hay,1976,Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,4.34,11502,125,139,342,1542,3059,6632
284698,"Mia Ikumi, Reiko Yoshida",2003,"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)",3.95,12970,175,552,1189,2763,2757,6189
11595276,Emily M. Danforth,2012,The Miseducation of Cameron Post,3.99,16235,2101,493,903,3200,6542,6247
1967070,"Neil Gaiman, P. Craig Russell",2008,Coraline (Illustrated/Graphic Novel Edition),3.96,14909,1402,245,825,3782,5867,5521
2173611,Diana Wynne Jones,2008,"House of Many Ways (Howl's Moving Castle, #3)",4.03,17697,1477,98,715,4376,8350,6778
23602561,Don Winslow,2015,The Cartel,4.28,9270,1349,119,352,1490,4658,6200
25937671,Sue Klebold,2016,A Mother's Reckoning: Living in the Aftermath of Tragedy,4.13,12795,2822,305,508,2506,6639,6627
13062,Carl Hiaasen,1989,"Skin Tight (Mick Stranahan, #1)",3.96,13039,569,81,426,3413,6443,3876
3750,Ian Fleming,1955,"Moonraker (James Bond, #3)",3.7,12016,905,97,921,5041,5820,2806
364550,"John Locke, Peter Laslett, Raymond Geuss",1689,Two Treatises of Government,3.81,13056,120,316,882,3718,4605,3857
16900,Henry David Thoreau,1995,Civil Disobedience and Other Essays,4.06,12557,227,141,609,2752,5009,5195
17533,Louisa May Alcott,1876,"Rose in Bloom (Eight Cousins, #2)",4.03,16842,430,329,838,3875,6112,7111
18718848,David  Arnold,2015,Mosquitoland,3.92,14312,2882,390,1107,3710,6207,5694
25228579,Barbara Claypole White,2015,The Perfect Son,3.97,10090,926,213,517,2264,4340,3558
82436,Melina Marchetta,1992,Looking for Alibrandi,3.85,14685,1244,308,991,4419,6951,4763
17257993,Kristen Ashley,2013,"Raid (Unfinished Hero, #3)",4.23,24604,1789,241,809,3833,9838,12298
15813668,Darynda Jones,2013,"Fifth Grave Past the Light (Charley Davidson, #5)",4.49,21286,2410,63,230,1923,7666,14405
416580,Wilbur Smith,1995,"The Seventh Scroll (Ancient Egypt, #2)",4.1,11501,452,127,531,2387,5065,5174
12813860,Kody Keplinger,2012,A Midsummer's Nightmare,3.83,17247,1325,531,1243,4596,6130,5556
17571466,Nick Cutter,2014,The Troop,3.71,11620,2747,444,1200,3561,5339,3285
820480,C.J. Sansom,2008,"Revelation (Matthew Shardlake, #4)",4.32,11868,752,48,209,1613,5696,6700
11339,"Pablo Neruda, Stephen Tapscott",1959,100 Love Sonnets,4.4,11425,473,145,263,1256,3572,7193
18316089,Amy Bloom,2014,Lucky Us,3.21,11205,1902,681,2312,5208,3845,1345
110393,Julia Quinn,2005,"It's in His Kiss (Bridgertons, #7)",4.01,20377,920,149,860,5022,8714,7443
31538614,"J.K. Rowling, MinaLima",2016,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)",4.2,10032,1246,62,376,2872,5600,6970
9454,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",1807,Phenomenology of Spirit,3.91,11744,231,466,897,2605,3609,4686
17257990,Kristen Ashley,2013,"Fire Inside (Chaos, #2)",4.33,20786,2073,162,590,3231,9757,13964
479561,Peter F. Hamilton,1997,"The Neutronium Alchemist (Night's Dawn, #2)",4.25,12726,282,99,370,1888,5322,6381
9995135,Gena Showalter,2012,The Darkest Seduction (Lords of the Underworld #9),4.35,20057,1177,127,515,2676,6464,11549
30226723,Victoria Aveyard,2017,"King's Cage (Red Queen, #3)",4.03,30692,5193,683,1887,6895,13675,13667
6345193,Paul Auster,2009,Invisible,3.71,11706,1093,243,1002,3988,5957,2707
5557442,يوسف زيدان,2006,ظل الأفعى,3,8299,1593,1708,2203,3013,2312,1643
9266810,Sarah Mlynowski,2011,Ten Things We Did (and Probably Shouldn't Have),3.74,15396,1697,461,1478,4936,5757,4798
13042154,Moira Young,2012,"Rebel Heart (Dust Lands, #2)",3.89,16265,1965,484,1140,3929,6268,5724
4507,Julie Gregory,2003,Sickened: The Memoir of a Munchausen by Proxy Childhood,3.72,11860,1079,271,1109,4097,4942,3294
96082,Anita Shreve,2001,The Last Time They Met,3.48,13180,1229,618,1715,5119,4568,2771
25817493,Paulette Jiles,2016,News of the World,4.14,15476,3626,170,573,3324,8636,7837
40710,Brad Thor,2005,"Blowback (Scot Harvath, #4)",4.17,11410,363,91,330,2153,5177,5347
9864913,Devdutt Pattanaik,2010,Jaya: An Illustrated Retelling of the Mahabharata,4.2,9534,840,82,220,1487,4542,4266
51114,Gail Tsukiyama,1991,Women of the Silk,3.94,12769,951,132,581,3135,5451,3878
54492,Anthony Hope,1894,The Prisoner of Zenda,3.87,12530,694,197,817,4073,5337,4322
8349348,Amanda Hocking,2010,"Flutter (My Blood Approves, #3)",3.97,14828,576,255,1045,4079,6089,6467
18089551,Tammy Falkner,2013,"Tall, Tatted and Tempting (The Reed Brothers, #1)",4.23,24680,1862,267,699,3437,9286,11266
456,Paul Auster,1992,Leviathan,3.95,10002,517,105,490,2684,5165,3350
15157,David Baldacci,1999,Saving Faith,3.82,13377,618,154,771,4301,6283,3604
171471,R.A. Salvatore,1999,"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)",3.89,12099,157,305,972,3248,4318,4566
308540,R.L. Stine,1993,"The Haunted Mask (Goosebumps, #11)",3.77,14043,563,334,1389,4424,3863,4789
136641,Douglas Preston,2005,Tyrannosaur Canyon (Wyman Ford #1),3.78,13452,588,212,894,4281,5674,3529
28016509,J.P. Delaney,2017,The Girl Before,3.7,23500,4477,829,2691,9883,13716,7296
15673,Louis Sachar,1995,Wayside School Gets A Little Stranger (Wayside School #3),4.18,15566,435,208,599,2935,5001,7758
11279,Dan Simmons,1991,Summer of Night,4,13014,850,302,691,2903,5308,5237
4961959,"Jim Butcher, Mark Powers, Ardian Syaf",2009,"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm",4.36,11953,201,57,204,1451,3908,6357
13064,Carl Hiaasen,1986,Tourist Season,3.95,13850,619,110,538,3478,6486,4127
16076787,أحمد خالد توفيق,2012,السنجة,3.16,10449,1478,1051,1895,3540,2772,1466
366346,Debbie Macomber,2002,"204 Rosewood Lane (Cedar Cove, #2)",4.15,14454,559,113,415,3072,5688,6659
16071767,Karin Slaughter,2013,"Unseen (Will Trent, #7)",4.17,12277,1226,113,392,2532,6612,6402
6681333,Heather Brewer,2010,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)",4.31,14758,609,156,432,2188,4287,8303
175324,Robert A. Heinlein,1956,Double Star,3.88,14661,511,107,764,4475,6023,4418
390305,Alex Kava,2000,"A Perfect Evil (Maggie O'Dell, #1)",4.02,13542,564,226,513,3075,5706,5075
15737147,Anne Lamott,2012,Help Thanks Wow: The Three Essential Prayers,3.97,12245,1820,221,706,2823,4929,4541
7981,"Brian Jacques, Allan Curless",1997,"The Long Patrol (Redwall, #10)",4.1,15343,199,62,489,3459,5748,6190
11107244,Steven Pinker,2010,The Better Angels of Our Nature: Why Violence Has Declined,4.19,11437,1288,302,514,1774,4134,6234
821003,"A.A. Milne, Ernest H. Shepard",1924,"When We Were Very Young (Winnie-the-Pooh, #3)",4.32,17922,343,145,472,2823,5139,10098
22367526,M.O. Walsh,2015,My Sunshine Away,3.6,11118,1810,350,1262,4050,5109,2364
370057,Dee Henderson,2001,The Truth Seeker (O'Malley #3),4.39,13796,284,72,233,1735,4364,8029
1244286,Dee Lestari,2006,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,3.82,8904,926,114,501,2643,3701,2336
364826,"Mika Waltari, ذبیح‌الله منصوری",1945,سینوهه,4.08,5907,545,344,641,1958,3743,5185
7907782,Nicole Krauss,2010,Great House,3.45,13582,2220,634,1954,4900,4987,2504
28374062,Karin Slaughter,2016,"The Kept Woman (Will Trent, #8)",4.1,8175,1537,216,625,3116,7374,6789
11808919,Marie Force,2011,"Maid for Love (Gansett Island Series, #1)",3.98,14989,1229,349,1021,4232,7220,6932
95619,Francine Rivers,2003,And the Shofar Blew,4.11,11618,482,154,510,2258,4069,5134
31357,Orson Scott Card,1989,"Prentice Alvin (Tales of Alvin Maker, #3)",3.77,14326,286,137,887,4864,6378,3468
97875,Alexander McCall Smith,2005,"44 Scotland Street (44 Scotland Street, #1)",3.61,14795,1932,450,1646,5140,6218,3314
268275,Sandra Brown,2005,Chill Factor,3.95,13255,974,147,647,3606,6119,4573
2108198,"Neil Gaiman, Mark Buckingham",2008,Odd and the Frost Giants,3.95,15407,2570,81,687,5043,8927,5548
17726978,Mark  Edwards,2013,The Magpies,3.8,6663,1189,455,1174,3560,5385,4328
669780,"Tayeb Salih, Denys Johnson-Davies",1966,Season of Migration to the North,3.71,5985,1664,623,1184,3205,4418,3624
24100,Doris Lessing,1962,The Golden Notebook,3.75,13790,1267,727,1465,3429,5023,4734
396266,Jennifer Donnelly,2008,"The Winter Rose (The Tea Rose, #2)",4.29,13930,1226,158,348,1959,5495,7699
29923,Jeff Shaara,1991,"The Last Full Measure (The Civil War Trilogy, #3)",4.22,12037,299,64,218,1924,5063,5350
120461,Éric-Emmanuel Schmitt,1996,Oscar et la dame rose,4.2,9928,1072,255,663,2516,5141,7921
46676,Harold S. Kushner,1981,When Bad Things Happen to Good People,4.02,10615,643,234,607,2414,3785,4525
17768,Patrick O'Brian,1972,"Post Captain (Aubrey/Maturin, #2)",4.29,7714,708,38,222,1761,5412,6308
2208744,Jessica Day George,2008,"Dragon Flight (Dragon Slippers, #2)",4.18,15918,846,205,499,2840,5512,7404
730501,Susan Coolidge,1872,"What Katy Did (Carr Family, #1)",3.89,13935,329,311,914,3989,5256,5026
766917,Robert McCloskey,1942,Homer Price (A Puffin Book),4.07,16836,444,253,666,3602,5764,6970
153782,Tamora Pierce,2003,"Shatterglass (The Circle Opens, #4)",4.16,18253,242,104,596,3731,6493,8309
18878,David Eddings,1982,"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad, #1-3)",4.27,13215,369,125,419,1945,4262,6751
359194,Philip G. Zimbardo,2007,The Lucifer Effect: Understanding How Good People Turn Evil,3.94,11860,653,345,741,2660,4809,4389
6606456,Nancy Pickard,2010,The Scent of Rain and Lightning,3.79,14423,2098,201,903,4337,7048,3436
361081,"Clive Cussler, Michael Pritchard",1983,"Pacific Vortex! (Dirk Pitt, #1)",3.76,14476,491,220,913,4951,5693,3735
17835766,Abbi Glines,2014,"One More Chance (Rosemary Beach, #8; Chance, #2)",4.29,23899,1898,211,707,3304,8413,12673
